textID,text,selected_text,sentiment,clean_text,word_count,sen_count,char_count,url_list,jaccard,selected_char_count,char_count_raw
580be51816," Yeah I`ve been going there for the last month!!  SO amaaaazing, I`ll bring some back for you",O amaaaazing,positive,"Yeah I`ve been going there for the last month!!  SO amaaaazing, I`ll bring some back for you",17,2,92,[],0.0,12,93
a46783c48c," wow,that must be sooo cool","wow,",positive,"wow,that must be sooo cool",5,1,26,[],0.0,4,27
f6f22cae9c,_Thompson u may need this pill...i think u are crazy...here take on of mine,crazy...,negative,_Thompson u may need this pill...i think u are crazy...here take on of mine,14,3,75,[],0.0,8,75
4b3fd4ec22,Last day at DMA over!     a million sad faces.,ion,negative,Last day at DMA over!     a million sad faces.,9,2,46,[],0.0,3,46
1258517874,"  caww that sounds good, I hope you`re right",s good,positive,"caww that sounds good, I hope you`re right",8,1,42,[],0.0,6,44
b6e7affd29," I`m a jerk...  now I can`t go out    Dammit Frank, why do I suck so bad?",jerk.,negative,"I`m a jerk...  now I can`t go out    Dammit Frank, why do I suck so bad?",16,2,72,[],0.0,5,73
79375339b9,Stu is actually SEVERLY sunburnt....it hurts!!!,hurts!!,negative,Stu is actually SEVERLY sunburnt....it hurts!!!,6,2,47,[],0.0,7,47
b5cb96708a,in rye..happy mothers day mums  ily mummy  lol,happy,positive,in rye..happy mothers day mums  ily mummy  lol,8,2,46,[],0.0,5,46
8ee090e3f2,DIDO 'US 2 Little Gods' http://ow.ly/9UIn 'Just this moment/ Let it all stop here/ I`ve had my fill'...words that make you panic...,panic..,negative,DIDO 'US 2 Little Gods'  'Just this moment/ Let it all stop here/ I`ve had my fill'...words that make you panic...,21,2,114,['http://ow.ly/9UIn'],0.0,7,131
daa58bb5d7, heyy its ur bday?!!happy birthday!,!happy,positive,heyy its ur bday?!!happy birthday!,5,2,34,[],0.0,6,35
71ddb886f0, it was AMAZING!!! Had the best time  hope you had a good weekend too.,AMAZING!,positive,it was AMAZING!!! Had the best time  hope you had a good weekend too.,14,2,69,[],0.0,8,70
13b663e38d,did crossfit running today...agitated my right leg,agitated,negative,did crossfit running today...agitated my right leg,7,2,50,[],0.0,8,50
5f7c41e2af, Shoping till you drop david..haha..enjoy your day,.enjoy,positive,Shoping till you drop david..haha..enjoy your day,7,3,49,[],0.0,6,50
ff8ec9afc7,@_hayles are u serious???? you touched his ****? ohmygod u ****!!! lol aaaaawwwwwww y did u tell me that!!!,****!!,negative,@_hayles are u serious???? you touched his ****? ohmygod u ****!!! lol aaaaawwwwwww y did u tell me that!!!,19,4,107,[],0.0,6,107
a40bdc61c1,exhausted and sick... my face is greenish,sick..,negative,exhausted and sick... my face is greenish,7,2,41,[],0.0,6,41
6eda368e36,#Happy Mother`s Day euch allen,Happy,positive,#Happy Mother`s Day euch allen,5,1,30,[],0.0,5,30
cd99aec1e1,Arghhh So annoyed-yet again gone 2 starbucks & given skimmed milk instead of soy milk!! I can`t have milk so hav 2 throw away! Expensive,annoyed-y,negative,Arghhh So annoyed-yet again gone 2 starbucks & given skimmed milk instead of soy milk!! I can`t have milk so hav 2 throw away! Expensive,25,3,136,[],0.0,9,136
2ab185373a, lmfao!!! Yea anyone?? Please?? We`re really pretty!!!,pretty!,positive,lmfao!!! Yea anyone?? Please?? We`re really pretty!!!,7,4,53,[],0.0,7,54
2f10b348f4, congrats!!!  I highly doubt u`ll have buyer`s remorse...u`ve wanted that car for a while.,congrats!,positive,congrats!!!  I highly doubt u`ll have buyer`s remorse...u`ve wanted that car for a while.,14,3,89,[],0.0,9,90
d136417805, I`m sorry...I`ll make sure I do that next time.,sorry.,negative,I`m sorry...I`ll make sure I do that next time.,9,2,47,[],0.0,6,48
58015c3988, I know what you mean  rain sucks...,n sucks,negative,I know what you mean  rain sucks...,7,1,35,[],0.0,7,36
54abdb8f98,Boredddddd Follower  Shes AMAZING!!  *Broken*,AMAZING!,positive,Boredddddd Follower  Shes AMAZING!!  *Broken*,5,2,45,[],0.0,8,45
14f5671d0a,Studying for my exams....boring,boring,negative,Studying for my exams....boring,4,2,31,[],0.0,6,31
88dc8f2531, haha..i wont  well il try not..lol... night chick..xxxxx,haha.,positive,haha..i wont  well il try not..lol... night chick..xxxxx,8,5,56,[],0.0,5,57
83c1373401, Suspect tax-man is at fault....,fault.,negative,Suspect tax-man is at fault....,5,1,31,[],0.0,6,32
0688b31fc2, still here unfortunately!!!!,unfortunately!,negative,still here unfortunately!!!!,3,1,28,[],0.0,14,29
8591d38845," -  I wanna go see them in Edinburgh  won`t happen though haha , yir lucky! And have funnnn  ****",ve funnn,positive,"-  I wanna go see them in Edinburgh  won`t happen though haha , yir lucky! And have funnnn  ****",19,2,96,[],0.0,8,97
1c474125cf, oic.. will need to get upgrade space if I do want to use it then.thanks  Will most prob only use photoshop and dreamweaver,.thanks,positive,oic.. will need to get upgrade space if I do want to use it then.thanks  Will most prob only use photoshop and dreamweaver,23,3,122,[],0.0,7,123
9b72f342a0,Getting ready for school...hope today is a happy and awesome day,hope,positive,Getting ready for school...hope today is a happy and awesome day,11,2,64,[],0.0,4,64
e24913e1e6,does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp,fun,positive,does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp,20,2,96,[],0.0,3,96
baf7ec680a, Time for me to seek out some coffee for my own caffein love affair too!! Mmmmm... Sweet been of hyper-goodness!!,-goodness!,positive,Time for me to seek out some coffee for my own caffein love affair too!! Mmmmm... Sweet been of hyper-goodness!!,20,3,112,[],0.0,10,113
6f71071716,"its a beautiful,albeit, windy at times, night in So No....","beautiful,a",positive,"its a beautiful,albeit, windy at times, night in So No....",10,1,58,[],0.0,11,58
e78c1ad3f5,off to work... off at 10:30....lammmeeee,lammmeeee,negative,off to work... off at 10:30....lammmeeee,6,3,40,[],0.0,9,40
7d088f5ad4,YEHEY SUMMER!!  so exciteeeddd.. balme it on the a-a-a-a-a-alcohol.,exciteeeddd.,positive,YEHEY SUMMER!!  so exciteeeddd.. balme it on the a-a-a-a-a-alcohol.,9,3,67,[],0.0,12,67
698c60aa2f,I can`t believe how tired I am right now... I don`t know if I can go out tonight...   Exhaaaausted!!,Exhaaaausted,negative,I can`t believe how tired I am right now... I don`t know if I can go out tonight...   Exhaaaausted!!,19,3,100,[],0.0,12,100
777182cef9,I cried...,cried..,negative,I cried...,2,1,10,[],0.0,7,10
633a75380a,I am so sad...,sad..,negative,I am so sad...,4,1,14,[],0.0,5,14
4ce78f6e92, oh he is so cute... is he in uniteddogs.com? Poppy is there,cute.,positive,oh he is so cute... is he in uniteddogs.com? Poppy is there,12,4,59,[],0.0,5,60
320d33101f,goodnight!!!,goodnight!!,positive,goodnight!!!,1,1,12,[],0.0,11,12
4be88a24fa, left.  so sad. waiting for mom to come home. want to have papa johns for dinner.,o sad,negative,left.  so sad. waiting for mom to come home. want to have papa johns for dinner.,16,4,80,[],0.0,5,81
bdee06c65d,I had a super cool dream last night.  asked me and  to be on her show. Wooowww.  *hopes it will come true* ),. Wooowww,positive,I had a super cool dream last night.  asked me and  to be on her show. Wooowww.  *hopes it will come true* ),23,4,108,[],0.0,9,108
08df9c654b, Lol..Wat was Vibes doin on Atlantic? & where`s ur shirt in your twitter pic? lol,Lol..,positive,Lol..Wat was Vibes doin on Atlantic? & where`s ur shirt in your twitter pic? lol,15,4,80,[],0.0,5,81
db5005c4d5,  that`s sad. Trauma... Future serial killer...,s sad,negative,that`s sad. Trauma... Future serial killer...,6,3,45,[],0.0,5,47
40b38aa1bf,Rainy day today.  No car so we`re stuck in the house   I needed to go to the post office too...bastards,...bastard,negative,Rainy day today.  No car so we`re stuck in the house   I needed to go to the post office too...bastards,20,3,103,[],0.0,10,103
ce1e980a78,  I dint dump anyone. It`s always me who gets dumped and blamed. That`s why I don`t believe in relationships. #twpp,d blamed,negative,I dint dump anyone. It`s always me who gets dumped and blamed. That`s why I don`t believe in relationships. #twpp,20,4,113,[],0.0,8,115
db69625f16,Never has a chance of sleeping before midnight  my mind is so tired......,tired.,negative,Never has a chance of sleeping before midnight  my mind is so tired......,13,1,73,[],0.0,6,73
d5a99efd16, ur welcome...anytime,welcome.,positive,ur welcome...anytime,2,2,20,[],0.0,8,21
675bb05b9d,Im @ the dentist  ....scary people here...,.scary,negative,Im @ the dentist  ....scary people here...,7,2,42,[],0.0,6,42
d901a02f33, Around better..  How are you ?,better.,positive,Around better..  How are you ?,6,2,30,[],0.0,7,31
28d8ef8118,NO FREE WIFI!?!? My vacay is ruined!!!!,ruined!!,negative,NO FREE WIFI!?!? My vacay is ruined!!!!,7,2,39,[],0.0,8,39
c844602909, Hello  ...hehe yup we sure do ...lovely to `see` you ****,..lovely,positive,Hello  ...hehe yup we sure do ...lovely to `see` you ****,11,3,57,[],0.0,8,58
41a7861269,  I know.  Sorry.,.  Sorr,negative,I know.  Sorry.,3,2,15,[],0.0,7,17
1b4fe17d2f,made breakfast today......Happy mother`s day ..,Happy,positive,made breakfast today......Happy mother`s day ..,6,2,47,[],0.0,5,47
b8c0104a41, i haven`t got a text back!  sod her i looks fabulous!,s fabulous,positive,i haven`t got a text back!  sod her i looks fabulous!,11,2,53,[],0.0,10,54
86c5e1e0c5,"I feel sick..like don`t wanna get out of bed, be bothered, don`t go 2 work, turn da light off, pull da shades n tv off type of sick",sick..,negative,"I feel sick..like don`t wanna get out of bed, be bothered, don`t go 2 work, turn da light off, pull da shades n tv off type of sick",28,2,131,[],0.0,6,131
70021c0ca4," you seem desperate,that says probly enough","desperate,t",negative,"you seem desperate,that says probly enough",6,1,42,[],0.0,11,43
5aafc15649," try again, minna  i edited quickly, sorry!",", sorry",negative,"try again, minna  i edited quickly, sorry!",7,1,42,[],0.0,7,43
71a57755f6,'Friends are the same soul different bodies.' Plato,Friends,positive,'Friends are the same soul different bodies.' Plato,8,2,51,[],0.0,7,51
cd7852c045,All of a sudden I`m craving broccoli and cheese soup really bad...  oh the hunger,bad..,negative,All of a sudden I`m craving broccoli and cheese soup really bad...  oh the hunger,15,2,81,[],0.0,5,81
0090950b40,Lies...lies...lies....you just cant avoid to lie about practically...EVERYTHING!,lies,negative,Lies...lies...lies....you just cant avoid to lie about practically...EVERYTHING!,8,5,80,[],0.0,4,80
4270c54167, May be back later...hope you have a good day  Byeeee ****,.hope,positive,May be back later...hope you have a good day  Byeeee ****,11,2,57,[],0.0,5,58
e040d9f166,   What did I do to you!  sheesh,u!  shee,negative,What did I do to you!  sheesh,7,2,29,[],0.0,8,32
4dffd0c421,is also wishing these two lovely mothers  &  a very special Mother`s Day!!!  enjoy!,!  enjoy,positive,is also wishing these two lovely mothers  &  a very special Mother`s Day!!!  enjoy!,14,2,83,[],0.0,8,83
92cccacab5, Lol...  Its NOT the same!!!,Lol.,positive,Lol...  Its NOT the same!!!,5,2,27,[],0.0,4,28
f1dadac45b,"  Welcome to Twitter  It`s really cool that you are here! Greetings from Vienna,Austria",ly coo,positive,"Welcome to Twitter  It`s really cool that you are here! Greetings from Vienna,Austria",13,2,85,[],0.0,6,87
b4966942ca,I wanna leave after 2nd period *cryy*,cryy*,negative,I wanna leave after 2nd period *cryy*,7,1,37,[],0.0,5,37
2f16546598, im hella pushin for it...how was tha graduation..sorry i couldnt smash thru...,.sorry,negative,im hella pushin for it...how was tha graduation..sorry i couldnt smash thru...,12,3,78,[],0.0,6,79
1d36d815e9, i knoww  she is da best!,a best,positive,i knoww  she is da best!,6,1,24,[],0.0,6,25
7375cfdd5b, read your status update & just wanted 2 b sure I was on your follow list  Hope u r having a wondefl wkend Michael~blessings,l~blessings,positive,read your status update & just wanted 2 b sure I was on your follow list  Hope u r having a wondefl wkend Michael~blessings,24,1,123,[],0.0,11,124
4ff46fcdc4, Consider yourself lucky.  It hasn`t rained here in ages.   It`s depressing.,t`s depressi,negative,Consider yourself lucky.  It hasn`t rained here in ages.   It`s depressing.,11,3,75,[],0.0,12,76
706649a51a, So you`re gonna make me go alllll the way to the store??? LOL  I have to find one...I`ll Google.  Thanks.    LOL,.  Thank,positive,So you`re gonna make me go alllll the way to the store??? LOL  I have to find one...I`ll Google.  Thanks.    LOL,21,5,112,[],0.0,8,113
e1cf6a99a1," since I`m reading the Twilight series and watching Underworld today, I gotta say...perfect pic for my day",.perfect,positive,"since I`m reading the Twilight series and watching Underworld today, I gotta say...perfect pic for my day",17,2,105,[],0.0,8,106
e06bc00a87, lol very much appreciated!!!  so excited!!!,appreciated!,positive,lol very much appreciated!!!  so excited!!!,6,2,43,[],0.0,12,44
b4024682ca,"  hope you guys are having fun!  Can`t wait for ya`ll to be back, Wilmy isn`t the same without you",g fun,positive,"hope you guys are having fun!  Can`t wait for ya`ll to be back, Wilmy isn`t the same without you",19,2,96,[],0.0,5,98
a34d594f42,: just had my debut on Thursday @ The Gallery Lounge! It was fun... can`t wait to do the next one!!,fun..,positive,: just had my debut on Thursday @ The Gallery Lounge! It was fun... can`t wait to do the next one!!,21,3,99,[],0.0,5,99
fefc0ed9f0, wow.???? ??????,wow.,neutral,wow.???? ??????,2,2,15,[],0.0,4,16
ae702e3f32, Hey lovely.. hope you had a good day  Thanks for an awsome night and teaching me how to put together a tie...hahaha,lovely.,positive,Hey lovely.. hope you had a good day  Thanks for an awsome night and teaching me how to put together a tie...hahaha,22,3,115,[],0.0,7,116
14caae56d8,_1   is leavin bc of racists *starts cryin*,s cryin,negative,_1   is leavin bc of racists *starts cryin*,8,1,43,[],0.0,7,43
dea8c68755,Okay...So I have an AIM account now...Send me ur S/N`s on there so I can add u...Thx!,Thx!,positive,Okay...So I have an AIM account now...Send me ur S/N`s on there so I can add u...Thx!,17,4,85,[],0.0,4,85
f9a8dea902,Tired. About to climb into bed and fall asleep. I hope this weekend will be fun... I only have a couple of weeks left,fun..,positive,Tired. About to climb into bed and fall asleep. I hope this weekend will be fun... I only have a couple of weeks left,24,4,117,[],0.0,5,117
8b7c0322a2, aww  that`s horrible! xD,s horrible,negative,aww  that`s horrible! xD,4,2,24,[],0.0,10,25
752814dbb0,Watchin Hollyoaks...poor Justin!,poor,negative,Watchin Hollyoaks...poor Justin!,3,2,32,[],0.0,4,32
b603c3561a,Star trek was SOOOOO AWESOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Spock and Kirk were hillarious!!!  Im seeing it again. sooon.,AWESOME!!,positive,Star trek was SOOOOO AWESOME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Spock and Kirk were hillarious!!!  Im seeing it again. sooon.,14,4,124,[],0.0,9,124
827d246ca2," I just retweeted your jesus post as it made me laugh... don`t worry, wasn`t a subliminal code",laugh.,positive,"I just retweeted your jesus post as it made me laugh... don`t worry, wasn`t a subliminal code",17,2,93,[],0.0,6,94
761bdb610e,the globe theatre rocks.......nothing better than romeo & juliet as it was supposed to be watched,rocks..,positive,the globe theatre rocks.......nothing better than romeo & juliet as it was supposed to be watched,16,2,97,[],0.0,7,97
54897eb7bf,"I can only message those who message me, if we`re fwends...so those that want replies..follow me.  hmm..that sounds funny..",funny.,positive,"I can only message those who message me, if we`re fwends...so those that want replies..follow me.  hmm..that sounds funny..",19,5,123,[],0.0,6,123
4f134d3979," have fun!!!!  i dont have school for a while, wish i could go to germany... its like 1 hour away  xoxo",fun!,positive,"have fun!!!!  i dont have school for a while, wish i could go to germany... its like 1 hour away  xoxo",21,3,102,[],0.0,4,103
d0d40368ce,  how great is that!  Nice to meet you!,!  Nic,positive,how great is that!  Nice to meet you!,8,2,37,[],0.0,6,39
60648d6ba4,afaik A LITTLE SAD THAT CROCCOS IS NO LONGER AVAILABLE FOR SALSA WED NIGHTS. BUMMER!!!!IENJOYED GOING THERE WED NIGHTS.,BUMMER!!,negative,afaik A LITTLE SAD THAT CROCCOS IS NO LONGER AVAILABLE FOR SALSA WED NIGHTS. BUMMER!!!!IENJOYED GOING THERE WED NIGHTS.,19,3,119,[],0.0,8,119
030c9cd0c9,#HappyMothersDay to all the moms out there,HappyMothersDay,positive,#HappyMothersDay to all the moms out there,7,1,42,[],0.0,15,42
1a8da44995, Welcome home!  Glad you made it home safe!,e safe,positive,Welcome home!  Glad you made it home safe!,8,2,42,[],0.0,6,43
8d6762c050,2 hours 3 mins left.....THE PRESSURE!!!! We need to hurry  #48hours,PRESSURE!!,negative,2 hours 3 mins left.....THE PRESSURE!!!! We need to hurry  #48hours,11,3,67,[],0.0,10,67
9b06b22cdc,  give them my best!,y best,positive,give them my best!,4,1,18,[],0.0,6,20
9063631ab1,Funeral ceremony...gloomy friday...,gloomy,negative,Funeral ceremony...gloomy friday...,3,2,35,[],0.0,6,35
466f707c18, i hope so  I KNOW WOO! haha 2 times  it was exciting lol,as excitin,positive,i hope so  I KNOW WOO! haha 2 times  it was exciting lol,13,2,56,[],0.0,10,57
5f44c39180, Shiraz event was in an `anti-bahai` center.not in a mosque or in election campaign.Sadly children wr involved in zahedan,.Sadly,negative,Shiraz event was in an `anti-bahai` center.not in a mosque or in election campaign.Sadly children wr involved in zahedan,19,3,120,[],0.0,6,121
f2c87a8129, cool.. look forward for frequent tweets,cool.,positive,cool.. look forward for frequent tweets,6,2,39,[],0.0,5,40
e581f2ed14, the video on myspace is so funny...u run a lot hahaha i voted,funny.,positive,the video on myspace is so funny...u run a lot hahaha i voted,13,2,61,[],0.0,6,62
7d7a9f2413,_Jamie I guess  ! I was really suprised..,suprised.,positive,_Jamie I guess  ! I was really suprised..,8,2,41,[],0.0,9,41
4cbc3ba8af,has woken up feeling a little special...i dont thing drink the bar dry is on the cards. when i finally sober up its home time i think,special..,positive,has woken up feeling a little special...i dont thing drink the bar dry is on the cards. when i finally sober up its home time i think,27,3,133,[],0.0,9,133
5076063628,beach...yummy steak and catching up on `lost` with my man...lovely day,lovely,positive,beach...yummy steak and catching up on `lost` with my man...lovely day,11,3,70,[],0.0,6,70
291fe05fab, Many many thanks!!!  (it`s about school!) Weeeee!!!,thanks!,positive,Many many thanks!!!  (it`s about school!) Weeeee!!!,7,3,51,[],0.0,7,52
1ff0590de2, oooooooh I KNO  EEEEEEEKKKKKKK!  ROCKS!! >,!  ROCK,positive,oooooooh I KNO  EEEEEEEKKKKKKK!  ROCKS!! >,6,3,42,[],0.0,7,43
cd66a92db0,so bored...miss everybody already,miss,negative,so bored...miss everybody already,4,2,33,[],0.0,4,33
32480c3c45, ugh! Tis so warm outside too  unfair! I want to go read and pack!,unfair,negative,ugh! Tis so warm outside too  unfair! I want to go read and pack!,14,3,65,[],0.0,6,66
000f629664, That`s a relief! I feel better knowing it`s hereditary.  Have fun!,e fun,positive,That`s a relief! I feel better knowing it`s hereditary.  Have fun!,11,3,66,[],0.0,5,67
ac7c9ec0df,HEY YOU` ALL SUCK;its anybody on there :s im so bored common answear me,SUCK;i,negative,HEY YOU` ALL SUCK;its anybody on there :s im so bored common answear me,14,1,71,[],0.0,6,71
61e225fbd7,my new dress looks sort of...horrible   http://twitpic.com/64mdc,horrible,negative,my new dress looks sort of...horrible   ,6,2,40,['http://twitpic.com/64mdc'],0.0,8,64
4c8b993f7b, hehe...nice try,.nice,positive,hehe...nice try,2,2,15,[],0.0,5,16
d2ed2233e0, Too much details !!!    (But glad he is better),But gl,positive,Too much details !!!    (But glad he is better),9,2,47,[],0.0,6,48
775f56b3da," Yeah, Jimmy Fallon is back to do a skit. Yay!!!!",Yay!,positive,"Yeah, Jimmy Fallon is back to do a skit. Yay!!!!",10,2,48,[],0.0,4,49
d0b0f01f00,internet on trains is 100% awful!!!,awful!!,negative,internet on trains is 100% awful!!!,6,1,35,[],0.0,7,35
40d2f7bbee, thank`s ... See? now I`m back on smiling,thank`,positive,thank`s ... See? now I`m back on smiling,8,3,40,[],0.0,6,41
cc12d15597, Cool I`m glad.I will save some tea for you,glad.,positive,Cool I`m glad.I will save some tea for you,9,2,42,[],0.0,5,43
3ad3cbb843, very familiar.....sorry you`re feeling that way,.sorry,negative,very familiar.....sorry you`re feeling that way,6,2,47,[],0.0,6,48
55644d8682," Yeah, I wanted to have some  I was bottling, so it`s sanitized and all good. It tastes like those choc. oranges.",l good,positive,"Yeah, I wanted to have some  I was bottling, so it`s sanitized and all good. It tastes like those choc. oranges.",21,3,112,[],0.0,6,113
52ca74468a,   We`re idiots.  Ok mostly I was skint but hell I could`ve done something......,re idiot,negative,We`re idiots.  Ok mostly I was skint but hell I could`ve done something......,13,2,77,[],0.0,8,80
ebc23e4250,"Arrggghhh...dang post office.  Did not get the package in yet, may have to wait until tomorrow",dang,negative,"Arrggghhh...dang post office.  Did not get the package in yet, may have to wait until tomorrow",16,3,94,[],0.0,4,94
61a156b603, I can`t die  I have a lunch date with rocio coming up plus some new shoes UGH!,s UGH,negative,I can`t die  I have a lunch date with rocio coming up plus some new shoes UGH!,17,1,78,[],0.0,5,79
a53c431647, I dont know  I didnt even realize it was gone  let me put it up again...darn twitter!,...dar,negative,I dont know  I didnt even realize it was gone  let me put it up again...darn twitter!,17,2,85,[],0.0,6,86
d8a37edc56, i thght i voted bt i dnt think it workd!  Whats the link 2 vote for u! Nobody deserves it more than u do. Ur so talented. I<3U,o talented,positive,i thght i voted bt i dnt think it workd!  Whats the link 2 vote for u! Nobody deserves it more than u do. Ur so talented. I<3U,28,5,126,[],0.0,10,127
88ea1068e3, remember the guy who 1st #tweetbud you! ~> _2890  help him get 900 flwrs & make him smile!,m smile,positive,remember the guy who 1st #tweetbud you! ~> _2890  help him get 900 flwrs & make him smile!,18,2,90,[],0.0,7,91
23e691a044,I really want to be a star...Hope Flawless will work,Hope Fl,positive,I really want to be a star...Hope Flawless will work,10,2,52,[],0.0,7,52
edd36cdbf9,  anything I can do to help?,o help,positive,anything I can do to help?,6,1,26,[],0.0,6,28
d11bc8ece8,_ebru thank you for the link...very cool...see you on monday!!!,cool..,positive,_ebru thank you for the link...very cool...see you on monday!!!,10,3,63,[],0.0,6,63
41e2147763, everything.  *weeps*,*weeps,negative,everything.  *weeps*,2,2,20,[],0.0,6,21
36d42989f4, oh cool i can`t wait!! yours are awesome!!!,awesome!,positive,oh cool i can`t wait!! yours are awesome!!!,8,2,43,[],0.0,8,44
b310207d5b," GAAAAAAASP I didn`t know it will be the final one!!  Sad, I`ve been reading those books for years",Sad,negative,"GAAAAAAASP I didn`t know it will be the final one!!  Sad, I`ve been reading those books for years",18,2,97,[],0.0,3,98
df783bff1f,Checking out Twitter Trying to find people I know....Unfortunately no one I know uses this website,Unfortunately,negative,Checking out Twitter Trying to find people I know....Unfortunately no one I know uses this website,16,2,98,[],0.0,13,98
11c401cd0f,My flip flop just broke...walking in downtown seattle,broke..,negative,My flip flop just broke...walking in downtown seattle,8,2,53,[],0.0,7,53
d0cd6a7902,So bored.... couldn`t go to a-kon...,bored..,negative,So bored.... couldn`t go to a-kon...,6,2,36,[],0.0,7,36
2d2b117213, WTF!!!!  LMAO!!! *Just got hit in the head with bloody balls*,WTF!,negative,WTF!!!!  LMAO!!! *Just got hit in the head with bloody balls*,11,3,61,[],0.0,4,62
3e01dc864a,GRRRR!!! It`s BACK!!!!! And what I mean is my headache  But on the *       *        bright side....it`s only on one side!!!! /\/\/\/\/\,GRRRR!!,negative,GRRRR!!! It`s BACK!!!!! And what I mean is my headache  But on the *       *        bright side....it`s only on one side!!!! /\/\/\/\/\,22,5,135,[],0.0,7,135
8581262345,  There isn`t any right now. They need to make more. Sorry.,. Sorry,negative,There isn`t any right now. They need to make more. Sorry.,11,3,57,[],0.0,7,59
7416c5eee3, hypnotyst .... hmmmm... i should beware..,beware.,negative,hypnotyst .... hmmmm... i should beware..,6,3,41,[],0.0,7,42
385ba420d5,i`ve heard Basment Jaxx`s new song 'Raindrops'...that`s fantastic!!! and makes me dancing  i can`t wait Fuji Rock Festival...,fantastic!!,positive,i`ve heard Basment Jaxx`s new song 'Raindrops'...that`s fantastic!!! and makes me dancing  i can`t wait Fuji Rock Festival...,18,3,125,[],0.0,11,125
a3e9599e96,Watching SNL  gahhhhh Will Forte is soooooo funty!!!,funty!,positive,Watching SNL  gahhhhh Will Forte is soooooo funty!!!,8,1,52,[],0.0,6,52
39c1e028ac,yeha i broke their page... damit... im trying to fix it how... hope you dont bank with communityfirstandtrust,damit..,negative,yeha i broke their page... damit... im trying to fix it how... hope you dont bank with communityfirstandtrust,18,4,109,[],0.0,7,109
eaf2942ee8, bud light?!?!?!  up in Massachusetts and no Boston Lager?  Guess I won`t catch the next flight   njoy!,ht?,positive,bud light?!?!?!  up in Massachusetts and no Boston Lager?  Guess I won`t catch the next flight   njoy!,17,3,102,[],0.0,3,103
ee5199c41f,doing some DIY- I`m dying mg clothes black again...save some money,save,positive,doing some DIY- I`m dying mg clothes black again...save some money,11,2,66,[],0.0,4,66
434d8e5647,"  It is so unfair, Hustlaball, US citizens working here, Personal Appearances Expectations, Prowler, can I do that there?",o unfair,negative,"It is so unfair, Hustlaball, US citizens working here, Personal Appearances Expectations, Prowler, can I do that there?",18,1,119,[],0.0,8,121
7a120a7055, ) I can relate to the frustration.I ruined my wp blog many times during updates.They warn you a few times.'back the ^$!@# up',frustration.,negative,) I can relate to the frustration.I ruined my wp blog many times during updates.They warn you a few times.'back the ^$!@# up',23,5,125,[],0.0,12,126
4021602408,"Morning folks! Light tweeting today (`Hurrah!` from the crowd!) `cos I`ve a busy Friday. Me inside, sunshine out.",Hurrah!`,positive,"Morning folks! Light tweeting today (`Hurrah!` from the crowd!) `cos I`ve a busy Friday. Me inside, sunshine out.",18,5,113,[],0.0,8,113
e07b4a40d1, SO jealous...see if you can get some Dallas concert tix out of her...it`s all sold out!!,jealous.,negative,SO jealous...see if you can get some Dallas concert tix out of her...it`s all sold out!!,16,3,88,[],0.0,8,89
99a6f64891,sleep....good night tweeties!!! down to OC tomorrow. I hope and pray that Rachyl gets better SOON!!!,good,positive,sleep....good night tweeties!!! down to OC tomorrow. I hope and pray that Rachyl gets better SOON!!!,16,4,100,[],0.0,4,100
a80e2385d7," Oh man, that sux... price u pay for being on the org chart (and responsible, and stuff...)",sux.,negative,"Oh man, that sux... price u pay for being on the org chart (and responsible, and stuff...)",17,3,90,[],0.0,4,91
142f9472fc,Meeting up with Karen and the boys for some drinks at The Dock!!!  All I wanna do is drink though..    **** it like Andrea said! Haha,fo,negative,Meeting up with Karen and the boys for some drinks at The Dock!!!  All I wanna do is drink though..    **** it like Andrea said! Haha,26,4,133,[],0.0,2,133
1968e10eb5,seniors done  5 more days!! woohoo!! going out for the night.,woohoo!,positive,seniors done  5 more days!! woohoo!! going out for the night.,11,3,61,[],0.0,7,61
7965aca124,EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN`T THAT DOE`T WORK AT ME I`M #FRUSTRADED :@,FRUSTRADED,negative,EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN`T THAT DOE`T WORK AT ME I`M #FRUSTRADED :@,21,1,111,[],0.0,10,111
ba33e6afea,"So, what`s so great bout your so called `wonderful love life`?  For god sake, W-A-T-E-V-A!",wonderful,positive,"So, what`s so great bout your so called `wonderful love life`?  For god sake, W-A-T-E-V-A!",15,2,90,[],0.0,9,90
8891d08a8c, Ben and Jerry...yummmmy!!!,.yummmmy!,positive,Ben and Jerry...yummmmy!!!,3,2,26,[],0.0,9,27
a4b68179df, Thxx!! I was in the bathroom when you said it..,Thxx!,positive,Thxx!! I was in the bathroom when you said it..,10,2,47,[],0.0,5,48
f9b6c4fe2e, Yep...sadly I only had 10 min before a meeting!,.sadly,negative,Yep...sadly I only had 10 min before a meeting!,9,2,47,[],0.0,6,48
130945d03c, SO DO I!!   My jet is in the repair shop...lol,op...lo,positive,SO DO I!!   My jet is in the repair shop...lol,10,3,46,[],0.0,7,47
